Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,Cluster
495402,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,2,01/25/2010 09:42:00,9.95,15303.0,United Kingdom,2
519586,22534,MAGIC DRAWING SLATE SPACEBOY ,48,08/18/2010 13:58:00,0.42,15764.0,United Kingdom,2
502764,21035,SET/2 RED SPOTTY TEA TOWELS ,12,03/26/2010 14:01:00,2.95,12477.0,Germany,2
494108,22268,EASTER DECORATION SITTING BUNNY,12,01/11/2010 12:29:00,0.85,17529.0,United Kingdom,2
522858,21929,JUMBO BAG PINK VINTAGE PAISLEY,1,09/17/2010 11:33:00,4.21,,United Kingdom,2
525698,84534B,FAIRY CAKE NOTEBOOK A5 SIZE,12,10/06/2010 12:36:00,0.85,12668.0,Germany,2
490074,90040B,MURANO STYLE GLASS BRACELET BLACK,1,12/03/2009 14:39:00,3.9,,United Kingdom,2
516944,21240,BLUE  SPOTTY CUP,8,07/25/2010 14:57:00,0.85,15260.0,United Kingdom,2
533558,22383,LUNCH BAG SUKI  DESIGN ,10,11/18/2010 09:22:00,1.65,17732.0,United Kingdom,2
502586,21611,SET OF 12 LILY BOTANICAL T-LIGHTS,6,03/25/2010 12:41:00,2.95,17001.0,United Kingdom,2
494987,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,01/20/2010 11:31:00,2.95,18223.0,United Kingdom,2
513625,21114,LAVENDER SCENTED FABRIC HEART,12,06/27/2010 13:09:00,1.25,14505.0,United Kingdom,2
509871,22616,PACK OF 12 LONDON TISSUES ,36,05/26/2010 11:03:00,0.29,14025.0,United Kingdom,2
C529172,22617,BAKING SET SPACEBOY DESIGN,-2,10/26/2010 18:13:00,4.95,12982.0,United Kingdom,2
535317,22440,BALLOON WATER BOMB PACK OF 35,10,11/25/2010 15:00:00,0.42,16231.0,United Kingdom,2
C501861,20784,RED RETRO BAR STOOL,-1,03/21/2010 11:36:00,39.95,14080.0,United Kingdom,2
534404,72802A,ROSE SCENT CANDLE IN JEWELLED BOX,1,11/22/2010 14:08:00,4.25,14048.0,United Kingdom,2
525959,21811,CHRISTMAS HANGING HEART WITH BELL,3,10/07/2010 19:51:00,1.25,16111.0,United Kingdom,2
511943,22521,CHILDS GARDEN TROWEL PINK,5,06/11/2010 12:25:00,0.85,17902.0,United Kingdom,2
537209,20972,PINK CREAM FELT CRAFT TRINKET BOX ,2,12/05/2010 15:12:00,1.25,14606.0,United Kingdom,2
501154,48185,DOOR MAT FAIRY CAKE,2,03/14/2010 15:17:00,7.49,17849.0,United Kingdom,2
528084,21212,PACK OF 72 RETROSPOT CAKE CASES,1,10/20/2010 13:00:00,0.55,16898.0,United Kingdom,2
533140,22746,POPPY'S PLAYHOUSE LIVINGROOM ,1,11/16/2010 13:04:00,2.1,15968.0,United Kingdom,2
C525954,22242,5 HOOK HANGER MAGIC TOADSTOOL,-8,10/07/2010 19:27:00,1.65,12472.0,Germany,2
495197,84029E,RED WOOLLY HOTTIE WHITE HEART.,24,01/21/2010 15:44:00,2.95,16233.0,United Kingdom,2
514082,22361,GLASS JAR DAISY FRESH COTTON WOOL,72,06/30/2010 12:02:00,2.55,16684.0,United Kingdom,2
498095,22383,LUNCH BAG SUKI  DESIGN ,4,02/16/2010 12:50:00,1.65,16940.0,United Kingdom,2
496900,22167,"WALL MIRROR , DIAMANTE OVAL SHAPE",1,02/04/2010 14:19:00,9.95,17138.0,United Kingdom,2
497353,21871,SAVE THE PLANET MUG,1,02/08/2010 16:48:00,3.36,,United Kingdom,2
521357,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,1,09/03/2010 16:04:00,2.13,,United Kingdom,2
525430,84836,ZINC METAL HEART DECORATION,36,10/05/2010 13:12:00,1.25,14663.0,United Kingdom,2
535425,22113,GREY HEART HOT WATER BOTTLE,1,11/26/2010 12:00:00,3.75,17796.0,United Kingdom,2
508780,21507,"ELEPHANT, BIRTHDAY CARD, ",12,05/18/2010 12:24:00,0.42,15518.0,United Kingdom,2
498797,22365,DOOR MAT RESPECTABLE HOUSE,1,02/23/2010 11:14:00,7.49,15493.0,United Kingdom,2
519473,22718,CARD CAT AND TREE ,1,08/17/2010 12:03:00,0.85,,United Kingdom,2
532613,21671,RED SPOT CERAMIC DRAWER KNOB,2,11/12/2010 15:20:00,3.36,,United Kingdom,2
504699,22320,BIRDS MOBILE VINTAGE DESIGN,6,04/15/2010 17:25:00,5.95,13092.0,United Kingdom,2
524174,21278,VINTAGE KITCHEN PRINT PUDDINGS,1200,09/27/2010 16:30:00,0.25,13687.0,United Kingdom,0
513792,21746,SMALL RED RETROSPOT WINDMILL,12,06/28/2010 15:29:00,1.25,14020.0,United Kingdom,2
534403,22553,PLASTERS IN TIN SKULLS,1,11/22/2010 13:59:00,1.65,14649.0,United Kingdom,2
535650,84993A,75 GREEN PETIT FOUR CASES,5,11/28/2010 11:00:00,0.42,15580.0,United Kingdom,2
515569,22428,ENAMEL FIRE BUCKET CREAM,2,07/13/2010 12:33:00,6.95,14461.0,United Kingdom,2
504903,22082,RIBBON REEL STRIPES DESIGN ,2,04/18/2010 15:48:00,1.65,16549.0,United Kingdom,2
494671,21843,RETRO SPOT CAKE STAND,3,01/17/2010 15:46:00,10.95,14560.0,United Kingdom,2
503997,85042,ANTIQUE LILY FAIRY LIGHTS,24,04/09/2010 11:34:00,4.25,15223.0,United Kingdom,2
534232,22156,HEART DECORATION WITH PEARLS ,24,11/22/2010 10:03:00,0.85,17782.0,United Kingdom,2
522826,22752,SET 7 BABUSHKA NESTING BOXES,2,09/17/2010 10:16:00,8.5,13564.0,United Kingdom,2
529727,22744,MAKE YOUR OWN MONSOON CARD KIT,2,10/29/2010 14:12:00,5.91,,United Kingdom,2
526197,22197,SMALL POPCORN HOLDER,8,10/10/2010 12:53:00,0.85,17757.0,United Kingdom,2
509402,20727,LUNCH BAG  BLACK SKULL.,1,05/23/2010 11:25:00,1.65,16782.0,United Kingdom,2
515182,21668,RED STRIPE CERAMIC DRAWER KNOB,6,07/08/2010 19:56:00,1.25,14702.0,United Kingdom,2
495369,22167,"WALL MIRROR , DIAMANTE OVAL SHAPE",2,01/24/2010 12:31:00,9.95,13527.0,United Kingdom,2
493079,90167,BEADED LOVE HEART JEWELLERY SET,1,12/22/2009 09:52:00,1.7,,United Kingdom,2
492776,72780,BLACK SILOUETTE CANDLE PLATE,12,12/18/2009 16:04:00,0.85,15326.0,United Kingdom,2
521182,21012,ANTIQUE ALL GLASS CANDLESTICK,12,09/02/2010 16:14:00,1.69,14298.0,United Kingdom,2
525019,20724,RED SPOTTY CHARLOTTE BAG,10,10/03/2010 11:52:00,0.85,14254.0,United Kingdom,2
496325,85206A,CREAM FELT EASTER EGG BASKET,6,01/31/2010 13:05:00,1.65,12490.0,France,2
532063,85186C,BUNNY EGG GARLAND,1,11/10/2010 14:48:00,0.85,,United Kingdom,2
528477,22900, SET 2 TEA TOWELS I LOVE LONDON ,1,10/22/2010 12:02:00,2.95,18022.0,United Kingdom,2
491368,40001, WHITE BAMBOO RIBS LAMPSHADE,2,12/10/2009 15:56:00,0.85,14043.0,United Kingdom,2
534652,21614,SET OF 12 ROSE BOTANICAL T-LIGHTS,2,11/23/2010 13:26:00,2.95,14170.0,United Kingdom,2
506253,21476,STEEL SWEETHEART ROUND TABLE CREAM,1,04/28/2010 13:53:00,14.95,17346.0,United Kingdom,2
514479,21203,BUTTERFLIES  HONEYCOMB GARLAND,2,07/02/2010 13:36:00,1.65,13246.0,United Kingdom,2
498133,21931,JUMBO STORAGE BAG SUKI,1,02/16/2010 17:24:00,4.21,,United Kingdom,2
520019,22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,6,08/23/2010 12:01:00,2.95,15683.0,United Kingdom,2
504406,22371,AIRLINE BAG VINTAGE TOKYO 78,1,04/13/2010 11:55:00,6.35,17841.0,United Kingdom,2
524857,47590A,BLUE HAPPY BIRTHDAY BUNTING,2,09/30/2010 19:45:00,5.45,13230.0,United Kingdom,2
517847,22703,PINK CAT BOWL,6,08/02/2010 13:12:00,2.1,13089.0,United Kingdom,2
490557,82583,HOT BATHS METAL SIGN,6,12/07/2009 10:33:00,2.1,16124.0,United Kingdom,2
525753,22327,ROUND SNACK BOXES SET OF 4 SKULLS,1,10/07/2010 10:19:00,5.91,,United Kingdom,2
520361,20615,BLUE SPOTTY PASSPORT COVER,1,08/25/2010 13:44:00,2.1,13548.0,United Kingdom,2
532955,21931,JUMBO STORAGE BAG SUKI,10,11/15/2010 12:19:00,1.95,17139.0,United Kingdom,2
508487,21741,COSY SLIPPER SHOES LARGE GREEN,1,05/16/2010 13:10:00,2.95,18039.0,United Kingdom,2
511247,84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,12,06/07/2010 12:35:00,0.85,14421.0,United Kingdom,2
499310,17129C,,-30,02/26/2010 10:24:00,0.0,,United Kingdom,2
517348,84509A,SET OF 4 ENGLISH ROSE PLACEMATS,4,07/28/2010 14:26:00,3.75,18207.0,United Kingdom,2
506962,47566B,TEA TIME PARTY BUNTING,10,05/05/2010 12:26:00,4.65,14936.0,Channel Islands,2
509444,35241,ENAMEL BLUE RIM BISCUIT BIN,3,05/24/2010 08:34:00,4.95,18060.0,United Kingdom,2
530134,84532B,,-2,11/01/2010 15:31:00,0.0,,United Kingdom,2
495392,22111,SCOTTIE DOG HOT WATER BOTTLE,3,01/24/2010 15:35:00,4.95,15434.0,United Kingdom,2
538071,22095,LADS ONLY TISSUE BOX,2,12/09/2010 14:09:00,2.51,,United Kingdom,2
524153,84378,SET OF 3 HEART COOKIE CUTTERS,2,09/27/2010 15:56:00,2.51,,United Kingdom,2
528765,22660,DOORMAT I LOVE LONDON,2,10/24/2010 16:09:00,7.95,16726.0,United Kingdom,2
518389,22151,PLACE SETTING WHITE HEART,24,08/08/2010 12:21:00,0.42,15280.0,United Kingdom,2
530339,22361,GLASS JAR DAISY FRESH COTTON WOOL,6,11/02/2010 14:55:00,2.95,13523.0,United Kingdom,2
523319,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,3,09/21/2010 13:37:00,2.95,16511.0,United Kingdom,2
526155,20975,12 PENCILS SMALL TUBE RED RETROSPOT,768,10/08/2010 15:56:00,0.65,17404.0,Sweden,0
536544,21479,WHITE SKULL HOT WATER BOTTLE ,5,12/01/2010 14:32:00,7.62,,United Kingdom,2
534866,90200A,PURPLE SWEETHEART BRACELET,1,11/24/2010 14:21:00,4.25,16085.0,United Kingdom,2
515183,22227,"DECORATION, HANGING HEART+MIRROR ",2,07/08/2010 20:00:00,0.65,16549.0,United Kingdom,2
519800,84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,576,08/20/2010 12:28:00,0.64,18251.0,United Kingdom,0
490489,84532B,FAIRY CAKES RECTANGLUAR BOXES,1,12/06/2009 13:08:00,5.95,15751.0,United Kingdom,2
512059,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,2,06/13/2010 11:00:00,2.95,14451.0,United Kingdom,2
530060,22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,1,11/01/2010 11:35:00,7.62,,United Kingdom,2
501369,22461,SAVOY ART DECO CLOCK,1,03/16/2010 10:58:00,12.75,17243.0,United Kingdom,2
524711,M,Manual,1,09/30/2010 12:46:00,2545.85,,United Kingdom,4
527444,21198,WHITE HEART CONFETTI IN TUBE,2,10/18/2010 09:28:00,3.36,,United Kingdom,2
529157,22358,KINGS CHOICE TEA CADDY ,2,10/26/2010 16:49:00,2.95,13969.0,United Kingdom,2
530421,21055,TOOL BOX SOFT TOY ,1,11/03/2010 09:33:00,8.95,13579.0,United Kingdom,2
521393,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,09/05/2010 15:27:00,2.95,14194.0,United Kingdom,2
502673,21472,LADYBIRD + BEE RAFFIA FOOD COVER,12,03/26/2010 09:46:00,3.75,14911.0,EIRE,2
509707,21058,PARTY INVITES WOODLAND,2,05/25/2010 12:15:00,0.85,17961.0,United Kingdom,2
489856,84534B,FAIRY CAKE NOTEBOOK A5 SIZE,1,12/02/2009 14:36:00,1.7,,United Kingdom,2
501700,85031A,ROMANTIC IMAGES SCRAP BOOK SET,2,03/18/2010 20:02:00,4.95,13230.0,United Kingdom,2
512112,21876,POTTERING MUG,1,06/13/2010 14:40:00,1.25,17841.0,United Kingdom,2
534187,82483,WOOD 2 DRAWER CABINET WHITE FINISH,1,11/21/2010 14:10:00,5.95,16501.0,United Kingdom,2
494905,21580,RABBIT  DESIGN  COTTON TOTE BAG,16,01/19/2010 15:39:00,2.25,17245.0,United Kingdom,2
516944,21652,GLASS ETCHED T-LIGHT HOLDER MEDIUM,12,07/25/2010 14:57:00,1.95,15260.0,United Kingdom,2
493877,21126,SET OF 6 GIRLS CELEBRATION CANDLES,48,01/07/2010 19:34:00,0.38,14911.0,EIRE,2
534800,22147,FELTCRAFT BUTTERFLY HEARTS,1,11/24/2010 12:04:00,1.45,17019.0,United Kingdom,2
500355,20755,BLUE PAISLEY POCKET BOOK,6,03/07/2010 15:30:00,0.85,18029.0,United Kingdom,2
537262,22691,DOORMAT WELCOME SUNRISE,1,12/06/2010 11:26:00,7.95,15039.0,United Kingdom,2
529315,21531,RED RETROSPOT SUGAR JAM BOWL,6,10/27/2010 13:29:00,2.55,14911.0,EIRE,2
504100,21210,SET OF 72 RETRO SPOT PAPER  DOILIES,12,04/09/2010 14:38:00,1.45,13802.0,United Kingdom,2
530653,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,2,11/04/2010 09:40:00,2.51,,United Kingdom,2
520073,22337,ANGEL DECORATION PAINTED ZINC ,24,08/24/2010 09:12:00,0.65,13870.0,United Kingdom,2
508102,22090,PAPER BUNTING RETRO SPOTS,6,05/13/2010 10:14:00,2.95,15199.0,United Kingdom,2
495239,21576,LETS GO SHOPPING COTTON TOTE BAG,5,01/22/2010 10:01:00,2.51,,United Kingdom,2
516954,20973,12 PENCIL SMALL TUBE WOODLAND,4,07/25/2010 15:40:00,0.65,13137.0,United Kingdom,2
512397,21668,RED STRIPE CERAMIC DRAWER KNOB,1,06/15/2010 12:22:00,1.25,15039.0,United Kingdom,2
497786,22066,LOVE HEART TRINKET POT,12,02/12/2010 11:50:00,1.45,16858.0,United Kingdom,2
505356,84795D,SEASIDE STRIPE HAMMOCK,1,04/21/2010 15:08:00,7.95,15570.0,United Kingdom,2
513213,20755,BLUE PAISLEY POCKET BOOK,12,06/23/2010 10:19:00,0.85,17422.0,United Kingdom,2
519946,21935,SUKI  SHOULDER BAG,10,08/23/2010 10:38:00,1.65,14156.0,EIRE,2
519575,85152,HAND OVER THE CHOCOLATE   SIGN ,24,08/18/2010 12:42:00,2.1,18215.0,United Kingdom,2
506959,20998,ROSE DU SUD OVEN GLOVE,1,05/05/2010 12:05:00,3.36,,United Kingdom,2
509413,21935,SUKI  SHOULDER BAG,10,05/23/2010 12:28:00,1.65,17920.0,United Kingdom,2
523535,22275,WEEKEND BAG VINTAGE ROSE PAISLEY,3,09/22/2010 13:39:00,8.5,17068.0,United Kingdom,2
497874,20727,LUNCH BAG  BLACK SKULL.,10,02/12/2010 17:16:00,1.65,15527.0,United Kingdom,2
529587,22382,LUNCH BAG SPACEBOY DESIGN ,1,10/28/2010 19:51:00,1.65,13780.0,United Kingdom,2
534006,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,3,11/19/2010 14:29:00,4.21,,United Kingdom,2
492443,20727,LUNCH BAG  BLACK SKULL.,50,12/17/2009 10:59:00,1.45,13777.0,United Kingdom,2
C498520,72756,FAIRY CAKE CANDLES,-18,02/19/2010 13:13:00,1.49,15240.0,United Kingdom,2
503549,22356,"CHARLOTTE BAG , PINK/WHITE SPOTS",1,04/01/2010 15:04:00,1.66,,United Kingdom,2
524319,22940,FELTCRAFT CHRISTMAS FAIRY,4,09/28/2010 14:25:00,4.25,14740.0,United Kingdom,2
493529,84855,,1,01/04/2010 15:16:00,0.0,,United Kingdom,2
530906,22737,RIBBON REEL CHRISTMAS PRESENT ,5,11/04/2010 15:40:00,1.65,17965.0,United Kingdom,2
499487,82581,TOILET METAL SIGN,6,02/28/2010 13:42:00,0.55,13561.0,United Kingdom,2
500237,20681,PINK SPOTTY CHILDS UMBRELLA,6,03/05/2010 11:56:00,3.25,12417.0,Belgium,2
517106,79190A,RETRO PLASTIC 70'S TRAY,5,07/26/2010 15:17:00,0.42,12867.0,United Kingdom,2
507479,22198,LARGE POPCORN HOLDER ,24,05/10/2010 11:33:00,1.65,15298.0,United Kingdom,2
511070,21206,STRAWBERRY HONEYCOMB  GARLAND ,1,06/06/2010 13:26:00,1.65,16340.0,United Kingdom,2
528629,85232B,SET OF 3 BABUSHKA STACKING TINS,3,10/24/2010 11:18:00,4.95,13654.0,United Kingdom,2
532048,21326,AGED GLASS SILVER T-LIGHT HOLDER,12,11/10/2010 14:11:00,0.65,16422.0,United Kingdom,2
494011,21523,FANCY FONT HOME SWEET HOME DOORMAT,1,01/11/2010 09:30:00,13.87,,United Kingdom,2
524700,84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,1,09/30/2010 12:16:00,0.85,14953.0,United Kingdom,2
499502,21536,DAIRY MAID  SMALL  MILK JUG,2,02/28/2010 15:01:00,2.1,14044.0,United Kingdom,2
490753,20985,HEART CALCULATOR,12,12/08/2009 08:48:00,1.25,17047.0,United Kingdom,2
498443,21578,WOODLAND DESIGN  COTTON TOTE BAG,1,02/19/2010 09:49:00,5.06,,United Kingdom,2
531960,22355,CHARLOTTE BAG SUKI DESIGN,10,11/10/2010 12:21:00,0.85,12876.0,Belgium,2
508986,22412,METAL SIGN NEIGHBOURHOOD WITCH ,12,05/19/2010 11:59:00,2.1,14235.0,United Kingdom,2
536698,22457,NATURAL SLATE HEART CHALKBOARD ,6,12/02/2010 12:28:00,2.95,15363.0,United Kingdom,2
499071,85152,HAND OVER THE CHOCOLATE   SIGN ,1,02/24/2010 15:03:00,2.1,14535.0,United Kingdom,2
489856,22185,SLATE TILE NATURAL HANGING,2,12/02/2009 14:36:00,3.43,,United Kingdom,2
521742,21844,RED RETROSPOT MUG,6,09/08/2010 11:35:00,2.95,12777.0,United Kingdom,2
510519,82551,LAUNDRY 15C METAL SIGN,4,06/01/2010 13:49:00,2.51,,United Kingdom,2
490925,22296,HEART IVORY TRELLIS LARGE,12,12/08/2009 13:28:00,1.65,13078.0,United Kingdom,2
523645,22538,MINI JIGSAW GO TO THE FAIR,2,09/23/2010 12:19:00,0.42,12838.0,United Kingdom,2
523329,21165,BEWARE OF THE CAT METAL SIGN ,96,09/21/2010 14:29:00,1.45,17865.0,United Kingdom,2
521317,22631,CIRCUS PARADE LUNCH BOX ,1,09/03/2010 12:06:00,1.95,17854.0,United Kingdom,2
501033,22381,TOY TIDY PINK RETROSPOT  ,6,03/11/2010 18:18:00,2.1,16918.0,United Kingdom,2
535487,22947,WOODEN ADVENT CALENDAR RED,1,11/26/2010 14:41:00,34.0,,United Kingdom,2
537823,22107,PIZZA PLATE IN BOX,1,12/08/2010 14:25:00,7.62,,United Kingdom,2
516447,15036,ASSORTED COLOURS SILK FAN,12,07/20/2010 12:32:00,0.75,16129.0,United Kingdom,2
528613,21191,LARGE WHITE HONEYCOMB PAPER BELL  ,2,10/22/2010 15:57:00,4.21,,United Kingdom,2
517116,22653,BUTTON BOX ,24,07/27/2010 08:09:00,1.95,18172.0,United Kingdom,2
510354,20677,PINK SPOTTY BOWL,8,05/28/2010 15:12:00,1.25,12499.0,Germany,2
519195,21866,UNION JACK FLAG LUGGAGE TAG,23,08/13/2010 18:07:00,3.36,,United Kingdom,2
494503,15056N,EDWARDIAN PARASOL NATURAL,6,01/14/2010 18:56:00,4.95,17850.0,United Kingdom,2
526405,22654,DELUXE SEWING KIT ,2,10/11/2010 13:53:00,5.91,,United Kingdom,2
524185,21918,SET 12 KIDS COLOUR  CHALK STICKS,24,09/28/2010 09:12:00,0.42,13139.0,United Kingdom,2
527520,22630,DOLLY GIRL LUNCH BOX,2,10/18/2010 13:18:00,4.21,,United Kingdom,2
504924,85031A,ROMANTIC IMAGES SCRAP BOOK SET,1,04/19/2010 10:49:00,3.36,,United Kingdom,2
513108,22534,MAGIC DRAWING SLATE SPACEBOY ,6,06/21/2010 16:04:00,0.42,14204.0,United Kingdom,2
513545,21411,GINGHAM HEART  DOORSTOP RED,3,06/25/2010 12:10:00,4.25,14326.0,United Kingdom,2
523338,21621,VINTAGE UNION JACK BUNTING,48,09/21/2010 15:14:00,8.5,14866.0,United Kingdom,2
536862,22202,MILK PAN PINK POLKADOT,1,12/03/2010 11:13:00,7.62,,United Kingdom,2
538086,22736,RIBBON REEL MAKING SNOWMEN ,4,12/09/2010 14:44:00,1.65,12872.0,United Kingdom,2
522082,22367,CHILDRENS APRON SPACEBOY DESIGN,4,09/12/2010 11:44:00,1.95,16608.0,United Kingdom,2
497284,85061W,WHITE JEWELLED HEART DECORATION,6,02/08/2010 14:00:00,0.85,17514.0,United Kingdom,2
491698,21241,GREEN SPOTTY CUP,8,12/13/2009 13:31:00,0.85,12681.0,France,2
498463,22125,UNION JACK HOT WATER BOTTLE ,3,02/19/2010 10:41:00,5.95,13769.0,United Kingdom,2
510772,21542,WOODLAND WATER TRANSFER TATTOOS ,1,06/03/2010 14:02:00,1.66,,United Kingdom,2
532139,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,10,11/11/2010 11:18:00,1.66,,United Kingdom,2
513176,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,06/22/2010 12:30:00,2.95,16631.0,United Kingdom,2
530073,21535,RED RETROSPOT SMALL MILK JUG,1,11/01/2010 12:22:00,2.55,15958.0,United Kingdom,2
499625,20932,PINK POT PLANT CANDLE,1,03/01/2010 13:14:00,3.75,17965.0,United Kingdom,2
490127,47503G,ASS FLORAL PRINT TAPE MEASURE,12,12/03/2009 18:13:00,1.25,14156.0,EIRE,2
516190,21500,PINK SPOTS  WRAP ,25,07/19/2010 08:40:00,0.42,15732.0,United Kingdom,2
495531,20941,FROG CANDLE,1,01/25/2010 15:23:00,1.25,14606.0,United Kingdom,2
495239,21942,SKULLS DESIGN FLANNEL,34,01/22/2010 10:01:00,0.85,,United Kingdom,2
499379,85129D,BEADED CRYSTAL HEART PINK SMALL,24,02/26/2010 12:04:00,1.25,14177.0,United Kingdom,2
531820,48184,DOORMAT ENGLISH ROSE ,2,11/09/2010 17:14:00,7.95,17374.0,United Kingdom,2
494803,84536B,FAIRY CAKES NOTEBOOK A7 SIZE,6,01/18/2010 15:03:00,0.42,15005.0,United Kingdom,2
520856,20718,RED SPOTTY SHOPPER BAG,12,08/31/2010 13:26:00,1.25,16458.0,United Kingdom,2
501892,22231,JIGSAW TREE WITH BIRDHOUSE,2,03/21/2010 14:55:00,1.45,17051.0,United Kingdom,2
513398,21937,STRAWBERRY   PICNIC BAG,1,06/24/2010 11:48:00,5.91,,United Kingdom,2
536016,21041,RED RETROSPOT OVEN GLOVE DOUBLE,5,11/29/2010 15:36:00,2.95,17315.0,United Kingdom,2
532953,22741,FUNKY DIVA PEN,2,11/15/2010 12:17:00,1.66,,United Kingdom,2
530064,22778,GLASS CLOCHE SMALL,4,11/01/2010 11:43:00,3.95,14911.0,EIRE,2
532107,22632,HAND WARMER RED RETROSPOT,48,11/10/2010 16:31:00,2.1,17293.0,United Kingdom,2
533691,21809,CHRISTMAS HANGING TREE WITH BELL,48,11/18/2010 13:18:00,1.25,17355.0,United Kingdom,2
531741,20679,EDWARDIAN PARASOL RED,9,11/09/2010 12:48:00,5.95,12682.0,France,2
C522905,POST,POSTAGE,-1,09/17/2010 12:49:00,2.75,,United Kingdom,2
489545,35957,SMALLFOLKART BAUBLE CHRISTMAS DEC,6,12/01/2009 12:22:00,0.42,17804.0,United Kingdom,2
489544,22070,SMALL RETRO SPOT MUG IN BOX  RED,6,12/01/2009 12:20:00,3.75,14341.0,United Kingdom,2
502721,85178,VICTORIAN SEWING KIT,12,03/26/2010 11:21:00,1.25,15789.0,United Kingdom,2
517636,21680,WOODLAND  STICKERS,3,07/30/2010 12:47:00,1.66,,United Kingdom,2
516773,22701,PINK DOG BOWL,6,07/22/2010 18:54:00,2.95,17092.0,United Kingdom,2
508487,21872,GLAMOROUS  MUG,1,05/16/2010 13:10:00,1.25,18039.0,United Kingdom,2
535407,22227,HANGING HEART MIRROR DECORATION ,1,11/26/2010 11:20:00,1.28,,United Kingdom,2
515418,20914,SET/5 RED SPOTTY LID GLASS BOWLS,1,07/12/2010 13:11:00,2.95,17841.0,United Kingdom,2
506100,82583,HOT BATHS METAL SIGN,12,04/27/2010 13:06:00,2.1,16749.0,United Kingdom,2
533338,84992,72 SWEETHEART FAIRY CAKE CASES,3,11/16/2010 18:18:00,1.28,,United Kingdom,2
510320,90002E,FLOWER BURST SILVER RING GREEN,1,05/28/2010 12:15:00,3.75,17822.0,United Kingdom,2
515945,10002,INFLATABLE POLITICAL GLOBE ,12,07/15/2010 15:32:00,0.85,12682.0,France,2
527498,22488,NATURAL SLATE RECTANGLE CHALKBOARD,1,10/18/2010 12:11:00,1.65,15719.0,United Kingdom,2
532083,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,5,11/10/2010 15:16:00,0.85,13735.0,United Kingdom,2
510685,22331,WOODLAND PARTY BAG + STICKER SET,8,06/03/2010 09:54:00,1.65,16722.0,United Kingdom,2
497202,85150,LADIES & GENTLEMEN METAL SIGN,3,02/07/2010 11:38:00,2.55,15059.0,United Kingdom,2
496974,20669,RED HEART LUGGAGE TAG,12,02/05/2010 08:53:00,1.06,14298.0,United Kingdom,2
522858,90028,NEW BAROQUE LARGE NECKLACE BLK/WHIT,1,09/17/2010 11:33:00,8.49,,United Kingdom,2
532051,22419,LIPSTICK PEN RED,12,11/10/2010 14:16:00,0.42,14911.0,EIRE,2
507235,20728,LUNCH BAG CARS BLUE,20,05/07/2010 09:04:00,1.45,14298.0,United Kingdom,2
508503,84985A,SET OF 72 GREEN PAPER DOILIES,3,05/16/2010 15:52:00,1.45,14982.0,United Kingdom,2
510735,21211,SET OF 72 SKULL PAPER  DOILIES,1,06/03/2010 11:35:00,1.45,14606.0,United Kingdom,2
521646,21642,ASSORTED TUTTI FRUTTI PEN,1,09/07/2010 13:20:00,1.66,,United Kingdom,2
507666,82483,WOOD 2 DRAWER CABINET WHITE FINISH,4,05/10/2010 17:09:00,5.95,12839.0,United Kingdom,2
494786,22242,"HOOK, 5 HANGER , MAGIC TOADSTOOL",1,01/18/2010 13:24:00,3.36,,United Kingdom,2
502486,22292,"SPRING DEC , HANGING CHICK  YELLOW",2,03/24/2010 17:43:00,2.98,,United Kingdom,2
525438,21354,TOAST ITS - BEST MUM,12,10/05/2010 13:29:00,1.05,13777.0,United Kingdom,2
519560,22635,CHILDS BREAKFAST SET DOLLY GIRL ,1,08/18/2010 11:34:00,20.38,,United Kingdom,2
523930,85099F,JUMBO BAG STRAWBERRY,1,09/24/2010 17:22:00,1.95,,United Kingdom,2
525882,21106,CREAM SLICE FLANNEL CHOCOLATE SPOT ,2,10/07/2010 14:28:00,5.91,,United Kingdom,2
494017,20766,GARDEN PATH SKETCHBOOK,2,01/11/2010 09:37:00,3.43,,United Kingdom,2
532306,85099B,JUMBO BAG RED RETROSPOT,5,11/11/2010 14:29:00,1.95,12637.0,France,2
C489541,21254,SET OF KITCHEN WALL  STICKERS,-4,12/01/2009 12:18:00,2.95,15091.0,United Kingdom,2
530139,85230F,JASMINE VOTIVE CANDLE,24,11/01/2010 16:24:00,0.29,14426.0,United Kingdom,2
526185,21361,LOVE LARGE WOOD LETTERS ,2,10/10/2010 11:58:00,12.75,16579.0,United Kingdom,2
